timestamp,product_id,estimated_stock_pct,category,unit_price,quantity,temperature
2022-03-04 11:00:00,a1958c40-eafa-47e8-8973-f561d284c97a,0.29,beverages,13.19,,-0.172213
2022-03-04 11:00:00,a3ec02dd-a6be-4fc0-a8d1-ef34a2addca0,0.03,condiments and sauces,5.19,,-0.172213
2022-03-04 11:00:00,ad81b46c-bf38-41cf-9b54-5fe7f5eba93e,0.76,fruit,3.99,3.0,-0.172213
2022-03-04 11:00:00,b3588df6-8fea-4438-827b-ea2a01f25cb4,0.03,cheese,14.99,,-0.172213
2022-03-04 11:00:00,b69f63c7-8346-422f-b559-e1b00a53317d,0.99,pets,8.99,,-0.172213
2022-03-04 11:00:00,bd979a49-2c7f-4d2d-9d09-a913b7460dd0,0.08,condiments and sauces,9.19,,-0.172213
2022-03-04 11:00:00,be657df2-49cd-44fb-852e-7204b6c2c5ba,0.54,dairy,9.19,,-0.172213
2022-03-04 11:00:00,c21e3ba9-92a3-4745-92c2-6faef73223f7,0.45,baby products,13.49,,-0.172213
2022-03-04 11:00:00,c52f96fa-ab77-4192-871d-475170299955,0.52,snacks,1.19,,-0.172213
2022-03-04 11:00:00,c62461d4-0add-4b63-bd67-5b9713078bfe,0.32,packaged foods,5.49,2.0,-0.172213
2022-03-04 11:00:00,c6a1bffa-3aa9-42ec-a137-7be02834c373,0.08,pets,11.99,,-0.172213
2022-03-04 11:00:00,c9efdd15-3719-474a-8460-e1b77912c4a2,0.375,medicine,21.99,,-0.172213
2022-03-04 11:00:00,cb8ce677-5883-46e8-9c85-bf1c88841ef9,0.6,kitchen,18.99,,-0.172213
2022-03-04 11:00:00,cbab5824-54de-447f-8282-6683f5a27a47,0.225,seafood,10.19,,-0.172213
2022-03-04 11:00:00,cc3a1429-09d7-4ded-bec3-7d90d1b344fc,0.32,refrigerated items,6.99,4.0,-0.172213
2022-03-04 11:00:00,ce8f3a04-d1a4-43b1-a7c2-fa1b8e7674c8,0.66,vegetables,4.19,,-0.172213
2022-03-04 11:00:00,d6ccd088-11be-4c25-aa1f-ea87c01a04db,0.47,cleaning products,14.99,3.0,-0.172213
2022-03-04 11:00:00,de06083a-f5c0-451d-b2f4-9ab88b52609d,0.46,baby products,8.19,,-0.172213
2022-03-04 11:00:00,e22d5756-f645-4305-bb23-6cbdf0104c36,0.72,packaged foods,2.19,,-0.172213
2022-03-04 11:00:00,e8f4deca-106d-423c-b365-bb4beedb1eb6,0.595,refrigerated items,3.19,,-0.172213
2022-03-04 11:00:00,ec4aa84b-bcb9-4b6a-b5ef-1ab2462e15a0,0.14,packaged foods,2.99,,-0.172213
2022-03-04 11:00:00,fd66ac0b-3498-4613-8ec0-764686b0d864,0.63,baking,7.99,,-0.172213
2022-03-04 12:00:00,03f0b20e-3b5b-444f-bc39-cdfa2523d4bc,0.66,pets,8.19,,-1.15094
2022-03-04 12:00:00,049b2171-0eeb-4a3e-bf98-0c290c7821da,0.18,canned foods,2.49,1.0,-1.15094
2022-03-04 12:00:00,04da844d-8dba-4470-9119-e534d52a03a0,0.84,fruit,0.49,,-1.15094
2022-03-04 12:00:00,081dd786-e277-4e48-9ffa-b3096d4e9400,0.79,refrigerated items,10.99,3.0,-1.15094
2022-03-04 12:00:00,0c44fa23-9f95-446f-9052-884ae73475d0,0.13,frozen,13.49,,-1.15094
2022-03-04 12:00:00,0ec3890d-f4be-48a4-9358-291b3da7f578,0.275,spices and herbs,4.99,,-1.15094
2022-03-04 12:00:00,11d26d48-e57a-499c-9415-aab3f7294615,0.035,baked goods,8.99,,-1.15094
2022-03-04 12:00:00,14736243-d346-438f-9535-d80fcb9f3882,0.735,fruit,1.49,4.0,-1.15094
2022-03-04 12:00:00,1648aa68-761e-439c-88d0-9e4163103fef,0.405,personal care,16.99,,-1.15094
2022-03-04 12:00:00,16e6119d-2e17-49b8-82e5-07f363b5cb08,0.696667,refrigerated items,4.49,7.0,-1.15094
2022-03-04 12:00:00,19911e58-7ae3-4d25-aabf-9682f92cbf96,0.745,frozen,12.49,2.0,-1.15094
2022-03-04 12:00:00,1a98e37e-9c10-43a5-be3e-860555a09cec,0.48,packaged foods,6.19,,-1.15094
2022-03-04 12:00:00,1af1cbf1-e439-4cb4-937f-be983d8ffd29,0.98,cleaning products,16.49,,-1.15094
2022-03-04 12:00:00,1b35d2a0-00f8-4e6a-8fb1-85a0c5f0a5b3,0.37,snacks,0.49,,-1.15094
2022-03-04 12:00:00,1cf0b205-85d0-4f17-86e7-5f4a3b309f5e,0.25,dairy,8.19,,-1.15094
2022-03-04 12:00:00,1dbe2caf-d1ed-486d-be49-13697c170a30,0.52,kitchen,18.49,,-1.15094
2022-03-04 12:00:00,212740e6-e5ff-4aeb-9924-bccc96ba0ab1,0.84,spices and herbs,3.49,,-1.15094
2022-03-04 12:00:00,21b94d7d-5ff9-4a69-aa1e-77d37e8068bf,0.93,cheese,9.99,,-1.15094
2022-03-04 12:00:00,2360f50e-a196-42a0-82c2-b4f58de498e8,0.87,kitchen,19.19,,-1.15094
2022-03-04 12:00:00,2b7c0e5d-3f56-4549-bb71-9a46fb975652,0.03,kitchen,16.19,,-1.15094
2022-03-04 12:00:00,38392484-76da-4399-99b0-3f05dbe2cb83,0.64,seafood,19.19,,-1.15094
2022-03-04 12:00:00,3bc6c1ea-0198-46de-9ffd-514ae3338713,0.92,fruit,3.99,,-1.15094
2022-03-04 12:00:00,3e417ee2-f68c-4042-9f0e-b89ff3f14f62,0.29,packaged foods,7.19,,-1.15094
2022-03-04 12:00:00,46867178-bebf-45ef-a894-5fd012d4cd4d,0.515,dairy,9.49,,-1.15094
2022-03-04 12:00:00,4cb50be9-8c24-458c-b32b-99ad0a236af6,0.12,personal care,16.19,3.0,-1.15094
2022-03-04 12:00:00,4e7af07f-e739-4e42-b4a8-b3758acc1e8f,0.17,seafood,16.49,,-1.15094
2022-03-04 12:00:00,514dddbc-9f85-4527-b848-351f8a24bc13,0.97,packaged foods,2.49,,-1.15094
2022-03-04 12:00:00,5cf8c2ff-e5f3-44af-a83a-28a493595b9a,0.9,frozen,5.99,,-1.15094
2022-03-04 12:00:00,5da0c0fa-c01e-47a6-85b6-2bfb994fb96a,0.85,baked goods,10.19,,-1.15094
2022-03-04 12:00:00,6880b9bc-31e4-470f-80d6-6a9088e1195a,0.67,refrigerated items,8.19,1.0,-1.15094
2022-03-04 12:00:00,693ecb17-5479-474e-8ff9-c2f93de898c0,0.33,baked goods,10.19,2.0,-1.15094
2022-03-04 12:00:00,69dd6cf3-06a7-4485-ac73-500e515039bf,0.01,frozen,7.19,,-1.15094
2022-03-04 12:00:00,6d3ccf80-5d87-42e8-94f9-2f4ec824e453,0.22,beverages,16.19,,-1.15094
2022-03-04 12:00:00,7375c0b7-cc84-4cda-aec5-a902fcde85ad,0.31,spices and herbs,5.49,,-1.15094
2022-03-04 12:00:00,75d576b8-dab5-4663-9523-ec5f07819535,0.3,personal care,6.99,,-1.15094
2022-03-04 12:00:00,7629c8b7-16a3-458e-a327-0ccc346f70cf,0.425,cheese,4.99,4.0,-1.15094
2022-03-04 12:00:00,7b3efcb0-d2c6-4155-997f-758d80922ae6,0.225,baby products,7.19,,-1.15094
2022-03-04 12:00:00,7f478817-aa5b-44e9-9059-8045228c9eb0,0.24,meat,11.49,3.0,-1.15094
2022-03-04 12:00:00,7f5e86e6-f06f-45f6-bf44-27b095c9ad1d,0.84,fruit,4.49,2.0,-1.15094
2022-03-04 12:00:00,8850dc95-5d7f-4f18-ba68-78ec90755ed1,0.14,medicine,10.19,,-1.15094
2022-03-04 12:00:00,89968f6a-b575-46ff-b71e-2238826be41b,0.39,vegetables,1.49,10.0,-1.15094
2022-03-04 12:00:00,8decbbe6-c2f7-49b5-bfce-f7b485c26e28,0.62,beverages,15.19,,-1.15094
2022-03-04 12:00:00,988673af-7711-4bc0-aa57-09e5d2346989,0.5,refrigerated items,8.19,,-1.15094
2022-03-04 12:00:00,99d5e147-5746-43d1-81e3-4a0faccc43bc,0.72,medicine,22.19,5.0,-1.15094
2022-03-04 12:00:00,9e71fa82-7be2-4320-abd6-f8bc65b41913,0.52,snacks,1.99,,-1.15094
2022-03-04 12:00:00,9edd33d5-6d29-4094-ba4d-14ab68e85807,0.695,baby products,9.99,,-1.15094
2022-03-04 12:00:00,a13bd36b-acd1-402a-a009-4d1472e5e34a,0.2,vegetables,1.99,1.0,-1.15094
2022-03-04 12:00:00,a40127d9-b081-4a0b-a154-011320a69c74,1.0,snacks,1.49,,-1.15094
2022-03-04 12:00:00,a815517b-888d-4bc7-ab2e-07af3364ba57,0.715,snacks,2.99,,-1.15094
2022-03-04 12:00:00,acaefd9d-c58a-4c70-89cb-5dbebfaf6495,0.33,personal care,7.49,,-1.15094
2022-03-04 12:00:00,add047b6-5946-49ff-8d86-17c0a7bfb763,0.42,cheese,6.49,1.0,-1.15094
2022-03-04 12:00:00,adfbf330-cb1a-4c42-933d-f8fbee4696ad,0.21,canned foods,7.49,,-1.15094
2022-03-04 12:00:00,b0a06565-d262-460e-9756-c17ecbd61ab5,0.03,seafood,18.49,2.0,-1.15094
2022-03-04 12:00:00,b9c11cb8-14ab-4d09-96ce-5ecf041999d3,0.55,baby products,15.99,,-1.15094
2022-03-04 12:00:00,c6a1bffa-3aa9-42ec-a137-7be02834c373,0.48,pets,11.99,6.0,-1.15094
2022-03-04 12:00:00,cbab5824-54de-447f-8282-6683f5a27a47,0.53,seafood,10.19,4.0,-1.15094
2022-03-04 12:00:00,d8c45766-c665-47e4-9868-b634255e5b43,0.495,condiments and sauces,9.19,,-1.15094
2022-03-04 12:00:00,e37658de-3649-4ddb-9c73-b868dd69d3fe,0.36,canned foods,8.49,,-1.15094
2022-03-04 12:00:00,e38c7944-afc4-4ea5-83fc-f50e65a44870,0.72,beverages,8.19,,-1.15094
2022-03-04 12:00:00,e3dcd026-ef70-4bcf-8e77-71d6740f042d,0.43,baked goods,10.49,,-1.15094
2022-03-04 12:00:00,e68648ff-db44-49e8-849c-6ca52be5eacc,0.42,snacks,0.49,,-1.15094
2022-03-04 12:00:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,0.27,fruit,4.99,6.0,-1.15094
2022-03-04 12:00:00,fd77b5cb-498c-40ca-95d1-0f87f13dd0d8,0.135,snacks,3.19,,-1.15094
2022-03-04 13:00:00,00e120bb-89d6-4df5-bc48-a051148e3d03,0.25,kitchen,11.19,,-0.375934
2022-03-04 13:00:00,049b2171-0eeb-4a3e-bf98-0c290c7821da,0.86,canned foods,2.49,,-0.375934
2022-03-04 13:00:00,04ec02a4-045f-409e-9161-bb7ccb1d8b05,0.635,meat,12.49,,-0.375934
2022-03-04 13:00:00,04f3ad3d-83ab-47e8-925b-3383055489f2,0.82,seafood,12.49,,-0.375934
2022-03-04 13:00:00,0cc2986e-934c-447e-8f7b-a57b2ceb8693,0.67,meat,16.19,,-0.375934
2022-03-04 13:00:00,0e4c10f4-77bc-4c67-86b2-b4da5ded19bf,0.64,cleaning products,16.99,1.0,-0.375934
2022-03-04 13:00:00,0ec3890d-f4be-48a4-9358-291b3da7f578,0.38,spices and herbs,4.99,,-0.375934
2022-03-04 13:00:00,105cd760-f823-4979-ae23-e2c6d3f6bc2e,0.675,condiments and sauces,9.99,,-0.375934
2022-03-04 13:00:00,107cb949-f28d-4a4d-969b-05d17f0f53a8,0.51,medicine,20.49,,-0.375934
2022-03-04 13:00:00,14736243-d346-438f-9535-d80fcb9f3882,0.24,fruit,1.49,4.0,-0.375934
2022-03-04 13:00:00,16e6119d-2e17-49b8-82e5-07f363b5cb08,0.01,refrigerated items,4.49,,-0.375934
2022-03-04 13:00:00,1862b01f-6852-447c-9c36-5e50f1def7ab,0.54,pets,8.49,2.0,-0.375934
2022-03-04 13:00:00,19b5273d-0e12-4e92-aa60-4b9643fd33a8,0.31,baby products,10.19,,-0.375934
2022-03-04 13:00:00,21b94d7d-5ff9-4a69-aa1e-77d37e8068bf,0.19,cheese,9.99,,-0.375934
2022-03-04 13:00:00,22b55005-75b7-4f7d-b13e-d445dff55038,0.63,kitchen,10.49,,-0.375934
2022-03-04 13:00:00,2360f50e-a196-42a0-82c2-b4f58de498e8,0.09,kitchen,19.19,,-0.375934
2022-03-04 13:00:00,23c1adc0-a09c-4e0d-a383-5d58fe4c357c,0.745,baked goods,4.99,,-0.375934
2022-03-04 13:00:00,26583d39-21dd-4404-9f95-ceda18a26be4,0.87,baking,7.99,,-0.375934
2022-03-04 13:00:00,2913e825-a4cb-4ad7-8dbf-387af8a379ae,0.79,refrigerated items,5.99,3.0,-0.375934
2022-03-04 13:00:00,29b1e0a9-df6c-40d2-967e-90e4befcb06b,0.285,cheese,5.49,,-0.375934
2022-03-04 13:00:00,2d2a0893-437e-4e57-94cf-d60deef4fcb5,0.405,personal care,5.49,,-0.375934
2022-03-04 13:00:00,2ee429d6-3481-4b98-ae20-78d2585eccd1,0.69,baby products,14.99,,-0.375934
2022-03-04 13:00:00,3061055c-3ff5-4208-8041-5ae0edb3d94d,0.38,meat,16.19,,-0.375934
2022-03-04 13:00:00,31190612-98dd-4b3d-a6f8-48fcad8de8dc,0.605,beverages,5.19,,-0.375934
2022-03-04 13:00:00,31dc85c1-1c5f-4d5a-a79a-1a302c27192c,0.34,seafood,18.49,,-0.375934
2022-03-04 13:00:00,323bd298-7417-45df-b9a6-28bfd9c5b09a,0.54,canned foods,7.19,1.0,-0.375934
2022-03-04 13:00:00,34b5e479-bbf6-46ce-9af8-5425f4bca83e,0.515,cleaning products,17.19,,-0.375934
2022-03-04 13:00:00,39a238d9-af77-43ec-8f80-18a790972eb0,0.07,baked goods,7.49,,-0.375934
2022-03-04 13:00:00,3bc6c1ea-0198-46de-9ffd-514ae3338713,0.92,fruit,3.99,2.0,-0.375934
2022-03-04 13:00:00,3c5686eb-27fd-4ff2-80a5-975cc1898d40,0.59,refrigerated items,6.49,,-0.375934
2022-03-04 13:00:00,3ff2b6a7-3ceb-44e5-bed4-bd96bed752c4,0.52,baby products,15.19,,-0.375934
2022-03-04 13:00:00,46867178-bebf-45ef-a894-5fd012d4cd4d,0.685,dairy,9.49,,-0.375934
2022-03-04 13:00:00,49182318-bcee-4a4b-9b4b-876796e4db12,0.72,dairy,5.99,,-0.375934
2022-03-04 13:00:00,4e5ee8d4-6c3e-4dc3-b5eb-99d72d1348f0,0.6,personal care,9.99,,-0.375934
2022-03-04 13:00:00,508c8cb7-6447-4c2f-8843-84aeac9b0aad,0.29,baked goods,4.19,,-0.375934
2022-03-04 13:00:00,514dddbc-9f85-4527-b848-351f8a24bc13,0.6525,packaged foods,2.49,,-0.375934
2022-03-04 13:00:00,54b479bb-7e7a-4e63-8bef-1a1e17fefd1f,0.06,frozen,8.19,,-0.375934
2022-03-04 13:00:00,5ac95f45-65d3-4ef0-8689-3ff0d9059362,0.12,seafood,19.49,3.0,-0.375934
2022-03-04 13:00:00,637f9056-b2c5-4376-9a0a-f3b188d7ca56,0.74,kitchen,17.19,3.0,-0.375934
2022-03-04 13:00:00,64acbd3c-a762-471e-a155-81add019ba3b,0.5,spices and herbs,3.99,,-0.375934
2022-03-04 13:00:00,69889c09-6d1a-4110-bb8b-a4670ab88ca6,0.6,frozen,7.49,,-0.375934
2022-03-04 13:00:00,69f591d5-3579-447e-a91f-a2ef6bb80b7d,0.6,baked goods,10.49,3.0,-0.375934
2022-03-04 13:00:00,6dfb35a8-9193-4d88-9ba0-a19406a95241,0.705,frozen,9.49,,-0.375934
2022-03-04 13:00:00,6e8ccbee-64de-4ef7-b63b-ff72818cb29b,0.94,baby products,12.49,2.0,-0.375934
2022-03-04 13:00:00,6f90377e-bf10-44bb-8b76-d4b3a520f31e,0.05,cheese,6.49,2.0,-0.375934
2022-03-04 13:00:00,6fdec15b-fd57-4920-a84f-211532cbe46a,0.52,dairy,7.19,4.0,-0.375934
2022-03-04 13:00:00,7375c0b7-cc84-4cda-aec5-a902fcde85ad,0.57,spices and herbs,5.49,,-0.375934
2022-03-04 13:00:00,7bca9562-cea2-4f23-9ea0-14b532531af2,0.75,personal care,10.99,,-0.375934
2022-03-04 13:00:00,7d153c63-1dcf-4fc1-a9cb-b1287988b9b4,0.97,refrigerated items,7.19,,-0.375934
2022-03-04 13:00:00,7f5e86e6-f06f-45f6-bf44-27b095c9ad1d,0.09,fruit,4.49,2.0,-0.375934
2022-03-04 13:00:00,89968f6a-b575-46ff-b71e-2238826be41b,0.05,vegetables,1.49,4.0,-0.375934
2022-03-04 13:00:00,8b38af11-0704-444b-acdb-9ee20b14e0ea,0.45,beverages,7.99,,-0.375934
2022-03-04 13:00:00,8c97f032-93d3-4ce4-b294-58b50fc36377,0.45,personal care,4.49,,-0.375934
2022-03-04 13:00:00,93766513-9702-4486-a02a-abaa93c996b6,0.326667,canned foods,7.49,2.0,-0.375934
2022-03-04 13:00:00,9a506969-5baa-4057-b55f-760c37506479,0.12,medicine,23.99,,-0.375934
2022-03-04 13:00:00,9e893e11-1646-4875-bc51-de14ed52b5ac,0.61,frozen,11.99,1.0,-0.375934
2022-03-04 13:00:00,9ed419c7-391a-4b1a-87d9-b311ebe93c75,0.71,cheese,9.99,,-0.375934
2022-03-04 13:00:00,a13bd36b-acd1-402a-a009-4d1472e5e34a,0.69,vegetables,1.99,4.0,-0.375934
2022-03-04 13:00:00,a9325c1a-2715-41df-b7f4-3078fa5ecd97,0.43,cleaning products,14.19,,-0.375934
2022-03-04 13:00:00,acaefd9d-c58a-4c70-89cb-5dbebfaf6495,0.5,personal care,7.49,,-0.375934
2022-03-04 13:00:00,ad81b46c-bf38-41cf-9b54-5fe7f5eba93e,0.84,fruit,3.99,2.0,-0.375934
2022-03-04 13:00:00,adfbf330-cb1a-4c42-933d-f8fbee4696ad,0.98,canned foods,7.49,,-0.375934
2022-03-04 13:00:00,ae7c026a-2854-4342-8e0b-b1186cedbbe3,0.565,canned foods,8.99,,-0.375934
2022-03-04 13:00:00,b5c56c3f-b5c0-42b4-afb2-54fdd1dd488a,0.16,cleaning products,11.99,,-0.375934
2022-03-04 13:00:00,b909a6e6-c0aa-44a3-83fb-86917d787d83,0.9,spices and herbs,0.49,,-0.375934
2022-03-04 13:00:00,be657df2-49cd-44fb-852e-7204b6c2c5ba,0.04,dairy,9.19,,-0.375934
2022-03-04 13:00:00,c21e3ba9-92a3-4745-92c2-6faef73223f7,0.57,baby products,13.49,4.0,-0.375934
2022-03-04 13:00:00,c52f96fa-ab77-4192-871d-475170299955,0.15,snacks,1.19,,-0.375934
2022-03-04 13:00:00,ce8f3a04-d1a4-43b1-a7c2-fa1b8e7674c8,0.22,vegetables,4.19,,-0.375934
2022-03-04 13:00:00,cee3e2b2-67e4-41a8-9ec5-8f9ddcd84435,0.386667,canned foods,2.99,,-0.375934
2022-03-04 13:00:00,d6aec25d-8af7-4661-9917-4d71d1587a6f,0.31,personal care,5.19,,-0.375934
2022-03-04 13:00:00,db69f72a-b98c-4f5d-9b47-1067b9da74c7,0.3,canned foods,3.49,,-0.375934
2022-03-04 13:00:00,dcf069af-eb15-4d2f-a779-f014df1d8868,0.02,frozen,11.19,,-0.375934
2022-03-04 13:00:00,de06083a-f5c0-451d-b2f4-9ab88b52609d,0.42,baby products,8.19,1.0,-0.375934
2022-03-04 13:00:00,e22d5756-f645-4305-bb23-6cbdf0104c36,0.97,packaged foods,2.19,,-0.375934
2022-03-04 13:00:00,e2cd61ba-d5b1-4515-982b-261da2b05f18,0.35,beverages,11.49,1.0,-0.375934
2022-03-04 13:00:00,e38c7944-afc4-4ea5-83fc-f50e65a44870,0.76,beverages,8.19,1.0,-0.375934
2022-03-04 13:00:00,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,0.59,fruit,4.99,11.0,-0.375934
2022-03-04 13:00:00,ed7f6b14-67c9-42a4-8576-c803020eedda,0.21,meat,19.99,,-0.375934
2022-03-04 13:00:00,f4a73cc3-b383-4650-bfa5-970bdcadc737,0.52,cleaning products,14.19,,-0.375934
2022-03-04 14:00:00,03f0b20e-3b5b-444f-bc39-cdfa2523d4bc,0.21,pets,8.19,,-1.02873
2022-03-04 14:00:00,049b2171-0eeb-4a3e-bf98-0c290c7821da,0.42,canned foods,2.49,2.0,-1.02873
2022-03-04 14:00:00,0998699f-2fec-454e-b8b0-4f701947fef6,0.19,beverages,15.99,,-1.02873
2022-03-04 14:00:00,0c44fa23-9f95-446f-9052-884ae73475d0,0.58,frozen,13.49,,-1.02873
2022-03-04 14:00:00,0ddc2379-adba-4fb0-aa97-19fcafc738a1,0.36,fruit,3.99,,-1.02873
2022-03-04 14:00:00,0f493675-d59d-45dd-9406-084932bf41c1,0.87,kitchen,13.19,1.0,-1.02873
2022-03-04 14:00:00,100ab1ec-39f5-41bd-984f-485039575827,0.555,medicine,19.99,2.0,-1.02873
2022-03-04 14:00:00,11d26d48-e57a-499c-9415-aab3f7294615,0.39,baked goods,8.99,2.0,-1.02873
2022-03-04 14:00:00,14736243-d346-438f-9535-d80fcb9f3882,0.97,fruit,1.49,8.0,-1.02873
2022-03-04 14:00:00,1862b01f-6852-447c-9c36-5e50f1def7ab,0.865,pets,8.49,4.0,-1.02873
2022-03-04 14:00:00,1a98e37e-9c10-43a5-be3e-860555a09cec,0.67,packaged foods,6.19,,-1.02873
2022-03-04 14:00:00,1af1cbf1-e439-4cb4-937f-be983d8ffd29,0.57,cleaning products,16.49,3.0,-1.02873
2022-03-04 14:00:00,1c459fbc-e9b9-43a3-91ef-e4f2d733ea4b,0.22,beverages,16.19,,-1.02873
2022-03-04 14:00:00,1cf0b205-85d0-4f17-86e7-5f4a3b309f5e,0.43,dairy,8.19,,-1.02873
2022-03-04 14:00:00,21f8aa00-bc6e-4c9d-8acf-2d3bb740f30b,0.8,condiments and sauces,3.19,,-1.02873
2022-03-04 14:00:00,22b55005-75b7-4f7d-b13e-d445dff55038,0.01,kitchen,10.49,2.0,-1.02873
2022-03-04 14:00:00,25ea1db6-98fe-4e53-9b4f-d8b6f14b6485,0.83,pets,14.49,,-1.02873
2022-03-04 14:00:00,2ab19de3-f6ff-4344-ad59-e59fb6c9cfa8,0.79,cleaning products,7.49,,-1.02873
2022-03-04 14:00:00,2cee124c-ca13-4b13-a20a-253900ca2b81,0.93,baked goods,5.49,,-1.02873
2022-03-04 14:00:00,31190612-98dd-4b3d-a6f8-48fcad8de8dc,0.72,beverages,5.19,,-1.02873
2022-03-04 14:00:00,32a2ea10-8010-4046-bf34-2117692ebd4a,0.43,snacks,3.19,,-1.02873
2022-03-04 14:00:00,35e00193-aa27-4121-87f4-6ac0d8a8671f,0.595,fruit,0.49,8.0,-1.02873
2022-03-04 14:00:00,3bc6c1ea-0198-46de-9ffd-514ae3338713,0.453333,fruit,3.99,4.0,-1.02873
2022-03-04 14:00:00,3cf08828-7cff-47f4-8bfb-1c7aa3b2b407,0.32,personal care,3.49,,-1.02873
2022-03-04 14:00:00,4111902b-5c4f-4f6f-8768-557f1ca3f8d4,0.69,seafood,12.99,3.0,-1.02873
2022-03-04 14:00:00,421ecfc3-e8e7-4b00-a400-a9c5e7a68b3f,0.56,condiments and sauces,5.49,,-1.02873
2022-03-04 14:00:00,46867178-bebf-45ef-a894-5fd012d4cd4d,0.38,dairy,9.49,,-1.02873
2022-03-04 14:00:00,486059c8-a06f-4c4d-9938-5e8cca00cbb7,0.88,cheese,11.19,,-1.02873
2022-03-04 14:00:00,4c105f9d-bb57-44e9-9c0a-410922e9214e,0.65,beverages,10.49,,-1.02873
2022-03-04 14:00:00,4cb50be9-8c24-458c-b32b-99ad0a236af6,0.51,personal care,16.19,,-1.02873
2022-03-04 14:00:00,4e5ee8d4-6c3e-4dc3-b5eb-99d72d1348f0,0.97,personal care,9.99,,-1.02873
2022-03-04 14:00:00,592e6546-5e4c-4365-bbea-179f1d198141,0.26,beverages,6.19,2.0,-1.02873
2022-03-04 14:00:00,5ae51598-9593-4127-8b33-0fd8e108c8b1,0.486667,personal care,8.49,,-1.02873
2022-03-04 14:00:00,6c8d0a2a-576a-432f-a090-c123dee91aaa,0.12,cleaning products,15.49,,-1.02873
2022-03-04 14:00:00,6e7c011b-47f9-45bb-bc6a-c1b05cc51bb5,0.573333,medicine,20.99,,-1.02873
2022-03-04 14:00:00,6e8ccbee-64de-4ef7-b63b-ff72818cb29b,0.34,baby products,12.49,,-1.02873
2022-03-04 14:00:00,731d3051-6ab4-45a2-a5fd-b3b045ebb480,0.62,pets,14.19,,-1.02873
2022-03-04 14:00:00,7375c0b7-cc84-4cda-aec5-a902fcde85ad,0.52,spices and herbs,5.49,1.0,-1.02873
2022-03-04 14:00:00,74808ebf-57da-45d2-ab84-cb2cf2a2a797,0.315,baking,7.19,,-1.02873
2022-03-04 14:00:00,7629c8b7-16a3-458e-a327-0ccc346f70cf,0.866667,cheese,4.99,3.0,-1.02873
2022-03-04 14:00:00,7bca9562-cea2-4f23-9ea0-14b532531af2,0.82,personal care,10.99,,-1.02873
2022-03-04 14:00:00,7c55cbd4-f306-4c04-a030-628cbe7867c1,0.97,fruit,0.19,,-1.02873
2022-03-04 14:00:00,7d153c63-1dcf-4fc1-a9cb-b1287988b9b4,0.87,refrigerated items,7.19,1.0,-1.02873
2022-03-04 14:00:00,8653ceaf-6e7f-498c-b8ca-5a6bb6a15dae,0.26,spices and herbs,2.49,,-1.02873
2022-03-04 14:00:00,87553cf4-8b08-4dd0-a0ce-abac3a515af8,0.25,personal care,14.49,,-1.02873
2022-03-04 14:00:00,8c97f032-93d3-4ce4-b294-58b50fc36377,0.525,personal care,4.49,,-1.02873
2022-03-04 14:00:00,8e02e673-5ef3-4d92-80b1-59d73e2a29f6,0.71,dairy,6.49,4.0,-1.02873
2022-03-04 14:00:00,9965f6f9-87a8-44e9-9872-3e483bd0f8f1,0.175,baked goods,5.99,2.0,-1.02873
2022-03-04 14:00:00,9a506969-5baa-4057-b55f-760c37506479,0.35,medicine,23.99,,-1.02873
2022-03-04 14:00:00,9ed419c7-391a-4b1a-87d9-b311ebe93c75,0.335,cheese,9.99,,-1.02873
2022-03-04 14:00:00,a1958c40-eafa-47e8-8973-f561d284c97a,0.39,beverages,13.19,,-1.02873
2022-03-04 14:00:00,a4734239-0946-4508-8674-c758f829728d,0.96,dairy,7.19,3.0,-1.02873
2022-03-04 14:00:00,a7c0a48f-0903-4c23-bb0a-d3dc25817c04,0.67,baking,2.49,,-1.02873
2022-03-04 14:00:00,add047b6-5946-49ff-8d86-17c0a7bfb763,0.04,cheese,6.49,,-1.02873
2022-03-04 14:00:00,ae7c026a-2854-4342-8e0b-b1186cedbbe3,0.62,canned foods,8.99,2.0,-1.02873
2022-03-04 14:00:00,b909a6e6-c0aa-44a3-83fb-86917d787d83,0.64,spices and herbs,0.49,4.0,-1.02873
2022-03-04 14:00:00,bc6187a9-d508-482b-9ca6-590d1cc7524f,0.95,cleaning products,14.19,,-1.02873
2022-03-04 14:00:00,bd979a49-2c7f-4d2d-9d09-a913b7460dd0,0.54,condiments and sauces,9.19,3.0,-1.02873
2022-03-04 14:00:00,be657df2-49cd-44fb-852e-7204b6c2c5ba,0.97,dairy,9.19,4.0,-1.02873
2022-03-04 14:00:00,c6a1bffa-3aa9-42ec-a137-7be02834c373,0.605,pets,11.99,,-1.02873
2022-03-04 14:00:00,c9efdd15-3719-474a-8460-e1b77912c4a2,0.27,medicine,21.99,,-1.02873
2022-03-04 14:00:00,cee3e2b2-67e4-41a8-9ec5-8f9ddcd84435,0.51,canned foods,2.99,,-1.02873
2022-03-04 14:00:00,db69f72a-b98c-4f5d-9b47-1067b9da74c7,1.0,canned foods,3.49,,-1.02873
2022-03-04 14:00:00,e68648ff-db44-49e8-849c-6ca52be5eacc,0.42,snacks,0.49,1.0,-1.02873
